question,answer,id
조교님 안녕하세요!제가 1학기에 칠쁠일로 외국에서 학교를 다니고 (3학년 2학기) 귀국해서 이번에 4학년 1학기로 들어가는데요아직 학점 인정을 받기 전인데 4학년으로 수강신청을 해도 되나요?,네 신청하셔도 됩니다 지난학기에 들은 칠플일 학점인정은 9월 또는 12월에 인정받을 수 있으며 이건 4-1학기 성적이 나오기 전에 이루어지는 것이라 상관 없습니다,83362145
"조교님 안녕하세요!제가 부전공이랑 이중전공을 신청을 안했는데 부전공, 이중전공을 하고싶은 과목 수업을 미리 들어보고 싶습니다 그럼 이게 자선으로 처리되는건가요? 나중에 부전공이나 이중전공 신청한 후에 부전공이나 이중전공 학점으로 바꿀 수 없나요?",처음엔 자선으로 분류되지만 나중에 해당 전공을 이중(부)전공으로 배정받으면 이수구분정정신청을 통해 해당 전공 학점으로 바꿀 수 있습니다,83362028
안녕하세요 조교님~! 저는 17학번입니당 15학번부터 졸업학점규정에 교양 26학점이라고 되어있는데 저는 지금 교양 46학점 들어놨는데 나중에 자선으로 넘어가나요??,교양 26학점은 말그대로 교양에서 들어야 하는 최소이수학점을 뜻합니다 그걸 초과한다고 해서 자선으로 넘어가지는 않으며 똑같이 교양으로 분류됩니다(단 졸업학점 상 자선으로 들어야 하는 학점이 있다면 그걸 교양으로 채울 수는 있음),83359320
안녕하세요 조교님 제가 2019년 2학년2학기를 마치고 군복무를 하고 복학을 바로해서  2021년 2학기를 한 번 더 다니고 싶은데 가능한가요? 그렇게 해서 총 9학기를 다닐 예정입니다! 그리고 2021년 2학기를 한 번 더 할 때 10학점 이하로 듣고싶은데 등록금은 학점에 따라 결정되는게 맞나요? 답변 주시면 감사하겠습니다!,1. 복학시기는 학생이 자율적으로 결정하는 것입니다 2학기를 마치고 휴학을 해도 2학기에 맞춰 다시 복학할 수도 있습니다(단 학년은 등록학기 수를 기준으로 함 2학년 2학기를 마친 후 2학기로 다시 복학을 해도 학년은 3학년으로 분류됨) 2. 학점에 따라 등록금이 차감되는 것은 9학기(추가학기) 등록자부터 적용됩니다,83358161
조교님 안녕하세요! 공과대학 소속 15학번인데 졸업이수요건에 대해서 여쭤보려고합니다! 19년도 2학기 수강편람 13쪽 졸업이수학점보면 부전공 과정인 경우 전공54 부전공21로 되어있는데 밑에 빨간색깔로 공과대학 바이오메디컬공학부(2019학번)은 말그대로 19학번 1학년들의 졸업요건을 말하는 것인가요?그렇다면 2015학번부터 2018학번까지는 그 위에있는 공과대학에있는 졸업이수학점만 충족하면 되는것인지요?,네 맞습니다 해당 파트는 바이오메디컬공학부 19학번에만 해당되는 것이니 15학번인 학생은 그 위에 있는 졸업이수학점을 참고하시면 됩니다,83353860
안녕하세요 조교님 다름이 아니라 부전공 관련해서 질문 드리려고 글 씁니다ㅎㅎ제가 부전공 변경 기간을 놓쳐서 이번에 부전공을 변경할 수 없게 되었어요ㅠㅠ1.부전공학생이 아니더라도 타 전공의 부전공 강의를 들을 수 있나요?2.제가 이번 학기에 미리 부전공 강의를 듣고 다음에 그 전공을 부전공으로 신청하면 제가 이번 학기에 들은 강의가 부전공 학점으로 인정 되나요?3. 제가 원래 하던 부전공을 버리고 다른 부전공을 신청하면 원래 들었던 부전공 학점은 어떻게 처리되나요??,1. 비전공생의 수강 허용 또는 제한은 해당학과에서 결정합니다 이건 해당학과 사무실에 문의해야 알 수 있습니다 2. 네 그렇습니다 만약 계속 자선으로 남는다면 학종지에 이수구분 정정신청을 하시면 됩니다 3. 다른 부전공과 전공교류가 되지 않는다면 모두 자선처리됩니다,83351040
안년하세요 조교님 재수강 신청을 처음해봐서 질문드립니다 문화와 예술 역사와 철학 같은 교양들은 다른 분야끼리도 재수강 연결이 가능한 것으로 알고 있습니다 제가 1학기 때 재수강 해야하는 것이 인간과 사회와 과학과 기술이 있는데요 제가 인간과 사회에 듣고 싶은 것이 2개가 있어 만약 2개 다 인간과 사회로 연결하게 되면 과학과 기술은 안 들은 것으로 되고 // 하나는 인간과 사회 재수강 나머지 하나는 자선으로 들어가는 것인가요?,"알고 계신대로 인간과 사회에선 2개 과목 이수, 과학과 기술은 미이수처리 됩니다 단 인간과 사회를 2개 듣는다고 해서 하나가 자선으로 빠지거나 그러진 않습니다 2개 다 교양과목이니 당연히 교양학점으로 인정됩니다 (최소이수학점은 말그대로 영역별로 이수해야하는 최소학점을 뜻함 초과한다고 해서 자선으로 분류되지는 않음)",83350708
"안녕하세요 조교님!이번 이중전공 변경시에 변경신청을 했다가 떨어졌는데, 꼭 그 전공으로 이중을 하고싶어서 저번주 부전공신청할 시기에 그 전공으로 부전 신청을 했습니다. 그러면 이중->부전으로 변경이된건데, 이럴 경우 부전을 이중으로 다시 올릴수는 없나요?","이중전공 변경신청으로 이중을 배정받은 적이 없다면 가능합니다 (이중전공 변경은 재학 중 1회 배정 가능, 배정에서 탈락했을 시엔 계속 신청할 수 있음)",83345281
안녕하세요 조교님질문 있습니다.1. 수강편람을 보면 졸업요건에서 영역별 최소이수학점과 필수학점 이수 이렇게 있던데 뭐가 다른 건가요?2. 심리학의 이해를 재수강하려고 하는데 이번 학기에도 동일한 과목명의 수업이 열립니다. 이 경우 재수강 연결을 따로 하지 않아도 되나요? 그러니까 수강신청시 재수강란에 체크하고 그냥 재수강신청만 하면 되나요?3. 심리학의 이해 수업을 이수구분을 통해 부전공으로 바꿨는데요. 이 상황에서 이 수업을 재수강하게 되면 부전공 과목에 포함된 상태로 계속 유지되는거지요?,"1. 영역별 최소이수학점을 충족시키되, 그 중에서도 필수학점은 꼭 채워야 합니다 예를 들어 교양을 32학점 들어야 하는데 그 중에서 미네르바, 교양외국어 등 필수과목은 반드시 채워넣어야 한다는 뜻이죠 2. 네 동일과목이면 그렇게 재수강 하시면 됩니다 3. 본래대로라면 계속 유지가 됩니다 만약 재수강으로 인해 자선으로 분류된다면 학종지에 이수구분정정신청을 하면 됩니다",83345026
안녕하세요 조교님질문 드립니다.경제학과 졸업시험으로 테셋을 보려고 하는데요. 졸업전에만 제출하면 되는건가요?수강편람에는 졸업시험이나 졸업논문의 경우 2학기에는 10-11월에 진행된다고 쓰여 있는데학교에서 보는 졸업시험이나 졸업논문에만 해당되는게 아닌가 싶어 질문드립니다.,"보통 1학기에는 5월, 2학기에는 11월 쯤에 학교에서 졸업사정기간을 학과에 통보합니다 구체적인 일정은 학과에서 임의대로 조정할 수는 있으나 해당기간이 끝난 직후엔 학교에 일괄적으로 졸업사정결과를 보고해야합니다 경제학과에선 어떻게 처리하는 지는 잘 모르겠으나 학교에 보고해야하는 시한이 있는 만큼 해당기간에서 크게 벗어나진 않을 겁니다 구체적인 일정은 학과사무실에 문의바랍니다",83344961
안녕하세요 조교님2016 1학기 1학점 취득군휴학2019 1학기 17학점 취득2019 2학기는1학년 수강신청 인가요2학년 수강신청 인가요?,"학년은 학기 등록 수를 기준으로 합니다 1~2개 학기는 1학년, 3~4개 학기는 2학년 이런 식이죠 학생은 2개 학기를 마치고 3개 학기째 등록을 하는 것이니 2학년이 맞습니다",83335901
안녕하세요 조교님 제가 겨울에 경영 이중전공 과목을 듣고 싶어 찾아보았는데 강의 시간표에 작년 껄 보니 비고에 이렇게 되어있더라구요ㅠㅠ 그럼 저기 적힌 학과 이외에 타학과는 이중/부전공이 인정이 안되는 건가요?,저것은 해당학과들이 본전공이거나 이중(부)전공으로 이수하고 있을 시 해당 전공 학점으로 인정해준다는 뜻입니다 학생은 이미 경영이 이중이니 저것과 상관없이 자동으로 인정됩니다,83303831
"2학기 대비해서 노트북 새로 샀는데, 윈도우10은 설치되어있고M/S오피스 구매해야되는데 ㅠ.ㅠ 외대학생은 무료로 인증(?) 설치(?)가능하다고 들었는데, 도와줄 컴잘아는 오빠나 동생 있으심?도와주면 흑당밀크티 한잔 쏘께요...","학교 홈피 > 메뉴에서 대학생활 클릭 > 정보서비스 > office365 에서 설치할 수 있습니다 (모바일 포함 최대 5개 기기까지 설치가능, 졸업 시 계정은 일괄삭제됨)",83294233
"안녕하세요 조교님! 질문이 좀 여러가지라 ㅠㅠ 감사합니다1. 3-1 파견학생, 3-2 교환학생 다녀와서 4-1 한국에서 다니고 조기졸업 가능한가요? 2. 파견학생 6개월을 다녀온 후에는 교환학생이 최대 1년이 아닌 6개월으로 제한되나요? 3. 파견학생2학기 + 교환학생1학기 나 파견학생1학기 + 교환학생2학기가 가능한가요? 3. 교환학생을 다녀오면 인턴십은 전부 불가능인가요? 코트라만 불가능인가요? 4. 학교 외의 다른 곳에서 받을 수 있는 학점은 35학점으로 제한된다고 명시되어 있는데 그럼 교환10학점 파견10학점 단기어학연수(방학) 3학점 3번 = 9학점 듣는 것도 가능한가요? 5. 어학연수는 보통 언제쯤 신청하고 본인 언어과의 나라만 갈 수 있는지 궁금합니다 ! 감사드려요 ㅠㅠㅠ ♥?",1. 사전에 조기졸업을 승인받은 상태에서 4-1까지 졸업요건을 모두 충족시킨다면 가능합니다 2. 해외파견을 포함한 국내외교류는 최대 2개 학기까지로 제한합니다 따라서 이미 파견으로 1개학기를 다녀오셨다면 교환은 1개학기 프로그램만 가능합니다 3. 해당 질문들은 재학 중 최대 2개 학기 이내라는 조건에선 다 가능합니다,83292197
안녕하세요 조교님! 2학년 2학기를 마치고 내년 9월 3학년으로 복학해야 하는 군인입니당?? 다름이 아니라 평소 궁금했던 점이 있어서 글을 쓰게 됐습니다!                     1. 제가 2017년 2학년 2학기를 마치고 2018년 1학기 휴학하고 알바하다가 중간에 군입으로 군복학을 신청했는데 일반휴학 중에 군휴학을 신청하면 자동으로 군휴학으로 처리되는건가요?                              2. 2020년 9월달에 복학하게 되면 3학년 1학기 수업을 들어야 하는데 가능할까요? 2학기 수업만 열릴거 같아서요 ㅠㅠ.                                                    3. 등록휴학이 아닌데  내년 복학및 등록금 납부때 특별하게 유의해야 할게 있을까요? 감사합니다????,1. 네 일반휴학 중에 군휴학 신청을 하시고  입영통지서 같은 증빙서류를 제출하면 군휴학으로 전환됩니다 2. 복학하는건 가능합니다 다만 학생은 이제 3-1복학인데 학기는 2학기니 엇복학이죠 이 경우엔 먼저 2학기 수업을 듣고 나중에 1학기 수업을 들으셔야 합니다 3. 보통 2학기 휴복학 신청은 8월경에 하는데 그 때 복학 신청을 하시고 추후 등록금 납부기간에 돈을 내시면 됩니다 이 과정만 처리되면 특별히 문제되는건 없습니다,83283960
안녕하세요 조교님! 제가 1학기때 들었던 핵심교양 중 하나를 B+을 받았는데 2학기때 재수강을 할 수 있는 방법이 없을까요 ㅠㅠ 2학기때 수업은 또 열리는 걸로 알고 있어요 교수님은 다르지만요..,재수강은 C+ 이하일때만 가능합니다,83281648
안녕하세요 조교님!1 18학번 이후부터 적용되는 교양 자유선택 12학점은 미네르바/교양외국어/문화와예술/인간과사회 같은 카테고리 상관없이 선택해서 듣는건가요? 전공수업으로 대체하거나 하는 방법은 없나요?2 미네르바(1)수업 겨울 계절학기에 재수강 가능한가요?답변해주시면 감사하겠습니다!,"1. 교양필수인 미네르바, 교양외국어 등은 필수로 이수해야하며 교양선택과목 중에서도 학번에 따라 이수해야할 영역, 즉 카테고리가 있습니다 해당 카테고리별로 이수해야할 학점을 포함해 총 12학점을 들으시면 됩니다 또한 교양은 전공수업으로는 대체할 수 없습니다 교양학점은 교양으로만 채울 수 있죠 2. 미네르바 같은 연강수업의 경우 1은 여름, 2는 겨울에 열립니다 1을 계절로 재수강하시려면 여름에 들으셔야 합니다",83276534
"안녕하세요 조교님 :)계절학기 관련해서 질문드립니다.2020-1학기 : 인턴 2020-여름학기 : 계절2020-2학기 ~ 2021-1학기 : 휴학2021-여름학기 : 계절2021-2학기 : 복학위와 같이 내년 1학기 인턴 후 휴학을 생각중입니다.인턴을 마친 후 2020년 여름방학에 4학점 계절학기를 수강하고 휴학을 하게 되면, 해당 방학에 수강한 계절학점은 2020-1 학점으로 들어가는게 맞나요?(직전학기로 계절학점이 이수되는것으로 아는데, 그게 인턴학점에도 적용되는것인지 알고싶습니다.)그리고 1년 휴학 후 2021년 복학 직전에 다시 한 번 계절학기 수강이 가능한가요?여름계절학기가 중간에 복학 없이 이어지게 되었는데, 이런 경우에도 계절학기가 가능한것인지 여쭈어봅니다.",2020-1학기 등록자라면 그 다음 여름계절까지는 학점 인정이 가능합니다 본교 수학이든 인턴이든 해외파견이든 2020-1학기는 학교에 등록한 거니까요 휴학 중 계절학기 이수도 그 다음학기에 바로 복학을 한다면 인정 가능합니다,83256656
안녕하세요 조교님 ?? 만약에 1학기에 21학점을 듣고 학점이 3.9 이고 2학기에 17학점을 듣고 학점이 4.5 라면 1학년 학점 평점은 무조건 ( 3.9 + 4.5 ) / 2 인가요? 아니면 21학점 17학점에 맞게 환산하나요?,"학기별로 따로 계산하지는 않으며 1학년 동안 총 38학점을 이수했으니 그걸 다 합한 총평점을 계산합니다 전과, 이중전공, 칠플일 우수선발 등 1학년 성적을 보는 경우엔 학기 상관없이 1학년 직후의 총평점을 기준으로 합니다",83248402
조교님 안녕하세요재수강 연결이라는것이 정확히 어떤 의미인가요...?,"재수강은 동일과목으로 이수하는게 원칙이나, 폐지과목이나 선택교양 등에 한해서 타 과목으로 재수강 연결을 하는 것을 허용합니다 타 과목 수강 신청 시 재수강 체크를 한 후 개강 전후로 학사공지로 안내되는 연결기간에 종정시로 연결하면 됩니다 (그 외의 사안은 편람에 자세하게 안내되어 있습니다)",83242266
"안녕하세요 조교님! 19학번입니다.궁금한게 생겨서 질문합니다. 실용외국어도 교양인데 왜 옆에 (선택) 이라고 뜨는거죠? 다른 교양항목 옆에는 (선택)이없어서요. 자유롭게 들어야하는 12시간 교양에 포함되는 항목이라고 수강편람에 나와있는데, 왜 (선택) 이라는 말이 있는지 궁금해서요",과거엔 교양외국어의 과목명이 실용외국어였습니다 14학번 이전까지는 실용외국어가 교양필수였기 때문에 지금은 선택과목인 실용외국어와의 혼선을 줄이기 위해 일부러 (선택)이라고 따로 표기해둔 겁니다,83211258
안녕하세요 조교님! 등록휴학할랴면 수강신청하고 등록금내고 휴학신청 해야하는 건가요???,8월 5일~9일 사이에 있는 휴복학 신청기간에 종정시로 휴학 신청을 하시면 됩니다 휴학 신청을 해도 8월말 등록금 고지서는 정상적으로 청구되니 그 때 등록금을 납부하시면 등록 휴학으로 처리됩니다,83200932
"안녕하세요 조교님!이번에 교양 관련 수강편람 부분이 변경 돼서 질문 드리고자  하는데요 ㅠㅠ제가 역사와철학 부분의 교양 하나를 C+ 받아서 재수강 해야 하는데, 다른 분야의 교양으로 재수강이 가능한가 여쭙고 싶어요! 그리고 다른 분야 교양이 패논패여도 상관 없을지, 학점이 1학점 짜리 두 개로도 가능한지 궁금합니다!","1. 교양선택과목은 영역 상관없이 재수강 연결이 가능합니다 단 이 경우엔 학생이 이수한 영역별 학점에도 변동이 생깁니다 2. 패논패 여부와 상관없이 영역별 한 과목 이상, 총 몇 학점 이상이라는 조건만 충족시키면 됩니다",83195529
안녕하세요 조교님:) 이번 일학기에 수강한 교양 과목이 이학기에 개설된다면 이학기에 바로 재수강할 수 있나요? 아니면 내년 일학기까지 기다려야하나요? 수고가 많으십니다.,"일부 전공수업이나 미네르바, 교양외국어처럼 1, 2로 나뉘어진 연강수업이면 학기에 맞게 들어야 합니다 단 선택교양처럼 대부분 단일 수업인 경우엔 학기 상관없이 재수강 할 수 있습니다",83189648
학과사무실 수직 장학생은 돈을 얼마나 주는거에요? 그리고 혹시 국가장학금으로 등록금 전액을 지원 받는데 수직 장학금도 따로 받는 건가요?,그 때 그 때 변동이 될 수도 있지만 보통 등록금의 30퍼센트가 지급됩니다 그리고 공로장학생은 근로장학과는 달리 등록금 범위 내 지급입니다 즉 등록금을 전액 지원받는다면 공로장학 혜택은 받을 수 없습니다,83188740
"안뇽하세요 조교님! 교양을 다른 카테고리로 재수강해도 되는 건 알고 있는데, 예를 들어 언어와 문학 교양 카테고리를 스포츠로 재수강 하거나, 삶과 지혜로 재수강하는 것도 가능한가요?혹시나 다섯개 내의 다른 카테코리만 가능한 건가 싶어서 여쭤봅니다ㅜㅜ",교양선택과목의 재수강 연결은 영역 상관없이 자유롭게 할 수 있습니다,83187842
안녕하세요 조교님!!항상 친절한 답변 감사드립니다!제가 드릴 질문은1. 청강이라는 뜻이 그냥 수강신청을 안하고 그 수업이 열리는 시간에 가서 들을 수 있단 뜻인가요?2. 청강은 모든 과 모든 수업에서 가능한가요?3. 이중전공이 아닌 다른 과 전공도 수강신청을 할 수 있는건가요? (예를 들어 ld학부가 아닌데 ld학부의 전공을 수강신청할 수 있는건가요?)4. 만약 3번 케이스가 가능하다면 그 학점이 제 교양 학점에 쌓이게 되는 건가요?번거롭게 해드려서 죄송합니다ㅠㅠ항상 친정하게 답변해주셔서 감사합니다 조교님!!,1. 네 정식 수강생은 아니지만 이클래스 청강신청 또는 담당교수님께 개인적으로 허락을 맡고 듣는 걸 뜻합니다 별도의 수강신청은 하지 않습니다 2. 담당교수님이 허락해 주시면 다 됩니다 3. 해당학과에서 비전공생의 수업 수강을 허용한다면 들을 수 있습니다 4. 자선(자유선택) 학점으로 들어갑니다,83171129
안녕하세요! 졸업요건 교양 32학점에 자선 6학점 따로 인가요 아니면 교양 32학점 안에 포함되는건가요?,"학생의 학번이나 단과대를 알 수가 없어 정확한 답변이 어려울 것 같습니다 본인의 학번, 소속 단과대에 따라 졸업배분표가 다른데 편람에서 본인의 조건에 맞는 졸업배분표를 확인해 보시길 바랍니다",83158312
"에타조교님 안녕하세요중국어 교양을 1학기에 듣고 C+을 받아 재수강하고 싶은데, 중국어만 들을 수 있나요 같은 카테고리의 영어로 변경할 수 있나요?감사합니더ㅠㅠ",교양선택과목이라면 타 교양으로 재수강 연결을 할 수 있습니다,83151186
조교님 안녕하세요!한학기 최소학점이 12학점이라고 알고 있는데 재수강 포함 12학점인가요?,1~3학년까지는 12학점 미만으로 수강신청을 포기할 수 없도록 되어있는데 재수강 학점은 따로 구분하지 않습니다 재수강이든 아니든 12학점 이상이면 됩니다,83139731
"안녕하세요 조교님.영어 14학번 통번역 학부(글로벌)의 학생입니다.저는 1학년때 개인적인 사정으로 학업을 포기할 생각을 했고,휴학 후 바로 가족사업을 돕거나, 회사생활을 하며 보냈습니다.그리고 지난 2월 마지막 3년째 휴학기간이 끝났고,오랜 고민 끝에 다시 학업을 시작하기로 마음먹었습니다.그런데 제가 지금껏 유야무야 학교의 복학과 휴학을 반복하니 학년상으로는 3학년이고,세부전공조차 배정받지 않았더군요.지난 1학기는 가능한 3학년 전공과 필요한 교양수업으로 시간표를 채웠습니다.(제가 버린 시간만큼 학교를 더 다닐 생각을 하고 있습니다.)저는 세부 전공이 부전공처럼 인터넷으로 신청하는 것인 줄 알았는데,신청은 없고 배정공지만 뜨는걸 보고 뭔가 잘못되었다는것을 알았습니다.일단 전공심화(부전공)을 신청해두긴 했습니다핫링크로 14년도 신입생 안내문을 찾아서 읽어보는데세부전공에 대한 가이드가 없더군요.혹시 어떤 과정으로 선발되는지 알 수 있을까요?","학교 차원의 이중, 부전공 배정과 달리 학부의 세부전공 배정은 학부에서 자율적으로 정합니다 배정시기, 기준, 시험 등을 모두 학부에서 결정하도록 되어있죠 따라서 세부전공 배정에 대한 정보는 학부 홈피나 또는 학부 사무실에 직접 문의해야 알 수 있습니다",83134204
조교님 안녕하세요! 지금 2학년인데 궁금한 점이 있습니다.1. 1학년 2학기 전공 수업을 못 들어서 이번 2학기에 신청하려고 합니다. 이때 저는 2학년 수강 신청기간에 신청하나요 아니면 전체학년 신청기간일때 신청하나요?2. 그리고 이번에 3학년 2학기 전공수업 수강신청도 가능한가요? 가능하다면 몇학년 수강 신청 기간에 해야하는지도 궁금합니다.긴 글 읽어주셔서 감사합니다!,1. 1학년 2학기까지 다 마치고 나서 2학년 1학기로 수강신청을 하는거라면 2학년 신청일에 해야합니다 2. 수업학년과는 상관없이 본인의 학년 신청일에 다 신청하면 됩니다 다만 학과별로 수업별 학년제한을 두는 경우가 있기 때문에 2학년이 3학년 수업을 신청하는게 가능한지는 학과사무실에 문의바랍니다,83125008
조교님 안녕하세요 혹시 이중전공이랑 부전공 둘 다 할 수 있나요??,둘 다 할 수는 없습니다,83100149
조교님! 1학년인데 전과하려면 어디에 어떻게 신청해야 하나요?,"매년 12월에 학교 학사공지를 통해 전과 시행 공고가 뜹니다 전형료 입금 후 입금증, 전과원서, 성적증명서 등을 학종지에 제출하면됩니다 (학과별 전형 및 일정은 해당 학과 사무실에 문의해야함)",83092069
"조교님 안녕하세요!이번 겨울방학에 계절학기를 처음 들을 예정인데 제가 원하는 과목을 따로 신청하는건가요, 아니면 올라오는 수업을 그냥 들어야하는 건가요?","계절은 학기 중 교양과목 수요조사 및 학과별 개설 수업 조사를 한 후 수업들이 확정됩니다 그렇게 해서 개설이 확정된 수업들을 학생이 계절학기 수강신청을 통해 수강하는 구조입니다 일반적으로 여름은 5월, 겨울은 11월 중 수강신청기간이 공지되는데 그 때 신청하면 됩니다",83089298
조교님!!타대학 학점교류 횟수에 따로 제한이 있나요?! 남은 자선 과목들을 타대학 학점교류로 채워넣고 싶은데 예를 들어서 매 방학마다 타대학 계절학기 학점교류로 채워넣는것도 가능한가요??,"해외파견, 국내대학 교류를 포함한 국내외학점교류는 35학점 이내에서 허용됩니다",83085095
조교님 안녕하세요! 전공심화 부전공을 일반 부전공으로 변경하려고 하는데 이번 신청 기간에 부전공 신청하면 자동으로 변경 되나요? 과는 동일하게 유지하고 전공심화만 내릴 생각입니다.,네 이번에 신청하시면 됩니다,83076535
"안녕하세요. 조교님 수고 많으십니다. 다름이 아니라 전14학번 영어학부 편입생인데요.수강편람도 찾아봤는데 헷갈려서 질문남겨요.전 2019학년도 2학기가 막학기인데 전공심화, 이중전공, 부전공을 따로 하지 않고전공(54) + 자선(10) 해서 총 134학점으로 졸업하려고 해요.편입생은 외국어인증이 면제되고 졸업시험만 치루면 되는걸로 아는데요.영어학부 공지사항에서 보니까 졸헙시험을 토익점수로 대체가능하다고 떠 있더라고요.그럼 전 학점 134학점만 채우고 토익점수만 확보하면 졸업에 아무 문제가 없는거 맞는거죠?","네 학과에서 졸업시험을 토익으로 대체하는걸 허용했다면 문제 없습니다 다만 학과에 따라 기타 졸업요건(논문, 자격증 등)을 요구하기도 하는데 그런건 없는지 확인바랍니다",83073280
조교님 안녕하세요! 방학 중에도 고생 많으십니다!혹시 제가 A과목으로 이중전공 이수중에 A과목을 부전공으로 내리고싶다면 부전공 신청기간에 A과목으로 부전공 신청을 하면 되나요? 따로 필요한 조치는 없나요?,A과목이 수업을 말씀하시는 건가요 전공을 말씀하시는 건가요? 전공을 말씀하신 거라면 부전공 신청기간에 그걸 부전으로 신청하시면 됩니다,83059467
"조교님 궁금한 게 있어 글 쓰게 되었습니다. 원래 전공심화+부전공에서 현재 전공+부전공인 상태인데요, 혹시 나중에 부전공을 이중으로 올리는 것도 가능한가요? 전공심화+부전공-부전공-전공+이중전공으로요!",네 과거에 이중전공 변경신청으로 이중을 배정받은 적이 없다면 가능합니다 (재학 중 1회만 허용함),83058745
조교님 1. 7학기만에 졸업학점을 다 채웠더라도 8학기를 등록금 전액을 내고 다녀야 되는건가요?2. 그렇다면 7학기이후 휴학하고 다음 계절로 남은 학점을 채우면 졸업이 안되는건가요?2. 부분적으로 돈을 내는 것은 9학기 부터만 가능한가요?,1. 네 8학기까지는 등록금 전액 납부입니다 2. 8학기를 듣지 않고 졸업을 하는 건 사전에 조기졸업을 신청한 학생들만 가능합니다 3. 네 9학기부터 가능합니다,83056527
조교님 안녕하세요! 제가 이중전공을 듣는데 시간표가 안맞아요... 같은 과목이 다른과에도 있는데 그냥 수강신청해서 들으면 이중전공 들은걸로 처리가 되나요....? 학수번호 앞 6자리 같은건 확인했어요!! 과사에 전화해봐랴 할까요!?,보통 학수번호 앞 여섯자리가 일치하면 동일과목입니다 그러나 동일과목이라고 해도 그게 다른 학과 수업이면 전공 인정을 안 해주는 학과들도 있습니다 편람 > 마지막 페이지 > 수강유의교과목 현황에서 해당 수업이 이중전공학과와 전공교류가 되는지 확인바랍니다,83054335
"안녕하세요 조교님 교양 학점, 부전공 관련 문의드릴게 있어 글 남기게 되었습니다.1. 제가 알기론 필요 이수 교양 학점을 다 채운뒤에 추가적으로 교양을 듣게 되면 그 교양 학점은 자선으로 빠진다고 하던데 이게 확실히 맞나요? 2. 학종지에 문의 해봤지만 혹시나 싶어 확실하게 하기 위해 질문 드리겠습니다 a와 b는 서로 다른 전공이라 할 때초기 a이중 신청- a 부전공으로 내림 -b 부전공으로 변경 이 과정이 가능한지요? 바쁘실텐데 답변 감사드립니다??",1. 최소이수학점을 초과해서 들어도 다 교양으로 포함됩니다 2. 가능합니다 부전공은 신청에 따로 제한이 없습니다,83048354
조교님 안녕하세요!!!이번에 교양수업을 들었는데 성적이 C+이 떴네요...ㅎ재수강하기도 싫고 해서 혹시 성적 삭제가 가능한가요..?다른 학교는 삭제가 가능하다고 들어서요!,안타깝게도 우리학교엔 학점포기제가 없습니다 재수강 말곤 성적조정이 안되는데 해당수업이 교양선택과목이면 타 교양으로도 재수강 연결을 할 순 있습니다,83034746
"저 이중전공을 국제학으로 신청했는데, 수강신청할 때 국제학부랑 국제학으로 나눠지네요,...이중전공을하는 제가 국제학부수업을 들어도 되는지요?",글쎄요...설캠 국제학에 대해선 저도 잘 모르겠네요 국제학부와 국제학이 구분되어 있고 학생 본인이 국제학을 이중으로 듣는거라면 이름대로 국제학을 듣는게 맞는거 같지만...확인을 해봐야할 것 같습니다 국제학부 사무실에 문의바랍니다 02 2173 3315,83030318
"에타조교님 안녕하세요!후기 이중전공 변경을 위한 학점이수에 대해 여쭈려고 글 올립니다1학기 이중전공변경 신청을 못하고 2학기 변경기간에 신청을 하려고 합니다.변경신청 전에 변경하고자 하는 과(공대) 및 공대공통수업을 2학기 수강신청을 통해 자선으로 들으려고 했습니다만,이런식으로 자선으로 들었다가 변경 후에 학점 인정이 안되는 과목들이 있다고 들었는데이런 과목들은 어떻게 확인하고 피할 수 있을까요?학종지에 전화해보면 가르쳐주시는 부분인가요?아니면 과 사무실에 전화를 걸어야 할까요?감사합니다!????",해당학과의 전공 수업이 아닌 단과대 공통수업이면 전공 인정이 안될 수도 있습니다 학과에 따라서 특정 수업의 인정여부가 다르기 때문이죠 수강편람을 보시면 마지막 페이지에서 수강유의교과목 현황을 엑셀로 다운받을 수 있습니다 거기서  전공교류(인정) 교과목 현황을 볼 수 있는데 듣고자 하는 수업이 이중전공학과에서 인정이 되는지 확인바랍니다,83017664
"안녕하세요 조교님! 7+1 학점인정 관련해서 문의드릴 사항이 있습니다.저는 2019-1학기에 7+1을 다녀왔습니다.(7학기에 다녀왔습니다.) 그리고 이번 2019-2학기~2020-1학기 휴학을 하고 어학연수를 가게 되었습니다.그래서 이번년도에 학점인정을 받기가 어려워졌는데요, 혹시 학점인정을 꼭 올해 받아야 하나요? 복학하고나서 받아도 늦지 않을까요?감사합니다.",해외파견자는 외국대학 수강학기 종료 직후 반드시 1개 학기 이내에 학점인정절차를 밟아야 합니다 간혹 그 이후에 처리하는 학생들도 있긴 한데 그건 외국대학의 성적발급지연 등 정말 특별한 사정일때만 소속학과의 협조문까지 받아서 처리해주는 경우입니다 즉 보통의 경우엔 해외파견학기가 끝난 직후 1개 학기 이내에 인정받아야 됩니다,83012158
안녕하세요! 조교님!제가 지금 이중전공이 있는 상태에서 부전공으로(다른 과로요!) 내리고 싶은데 지금 부전공 신청기간에 부전공신청만 하면 되는건가요? 이중전공 취소는 따로 할 필요가 없나요?,네 부전공만 신청하시면 됩니다 이중은 따로 취소할 필요 없습니다,82994241
