,글쓴이,내용,더보기,id,작성시간,좋아요,댓글 수
1218,익명,"안녕하세요 조교님!대학원 준비하고 있는데, 1학년 학부생이라 그런지 근처에서 정보를 얻을 곳이 없네요 ㅠㅠ학과 사무실 조교님들도 잘 모른다고 하시고..혹시 어디에 관련 정보를 알아봐야하는지 아시나요? 구체적으로는1. 외대 서울캠에서 선배들이 가는 대학원들( 몇 명이 가는지 등)2. 구체적으로 뭘 얼만큼 준비해야하는지(학점.대외활동 등등)(합격한 선배님들에 대한 정보를 알 수 있으면 더 좋겠네요 ㅠㅠ)3. 장학금이나 지원금 관련 정보등이 궁금해요!어디에 연락해야할까요?",1,85108976,2019-08-16 22:09,0,5
1219,익명,"조교님 안녕하세요! 글캠 이중/부전공 생각하고있는 설캠생입니다. 계절 말고 학기중에는 다른캠에서 전공 외 과목 못 듣는 걸로 알고있는데, 이중/부전공중인 과에서 전공교류로 인정되는 타과전공이나 교양은 학기중에 다른캠에서 수강가능한가요?",0,85106831,2019-08-16 21:42,0,1
1220,익명,조교님 혹시 내년 1학기에 교환/파견을 다녀오는 경우 2학기에는 수강신청이 23학점까지 가능한가요?2학기가 막학기입니다!,0,85094218,2019-08-16 18:57,0,2
1221,익명,조교님 추가학기 9학점 이하로 듣는 경우에는 수강정정기간이 지나고 확정된 학점 기준으로 추가등록기간에 납부하는 걸로 알고있는데요. 공지를 보고 이렇게 이해했는데 제가 맞게 이해하고 있는 게 맞나요? 정규 등록기간엔 납부를 안 하고 추기등록기간까지 기다리면 되는 거겠죠?,0,85088475,2019-08-16 17:43,0,2
1222,익명,조교님 교선끼리 재수강연결이 된다는 편람을 확인했는데 실용외국어를 특별실용강좌로 재수강 연결가능할까요?,0,85039536,2019-08-16 4:12,0,2
1223,익명,안녕하세요 조교님서울캠 학생인데 계절학기 글캠 싸강(교양) 수강 가능한가요?,0,85039303,2019-08-16 4:03,0,1
1224,익명,"조교님!!외국어인증 점수를 제출하고 2년 안에 졸업해야하는건지, 3-4년 후에 졸업해도 괜찮은지 궁금합니다! 편람을 읽어봤는데 헷갈려서 질문드립니다!ㅠㅠ",0,85028996,2019-08-16 1:17,0,4
1225,익명,"조교님 안녕하세요?궁금한게 있어 여쭤봅니다.등록금 고지서를 보면 '교내장학'이라고 써있는 부분이 있는데요, 그게 성적장학금처럼 학과 내에서 주는 장학금인가요 아니면 소득분위 신청했던 것에 대한 장학금인가요?알려주세요~~!",0,85010004,2019-08-15 22:08,0,2
1226,익명,조교님 안녕하세요 졸업유예를 할 때 학점은 다 채워놓고 졸업요건(논문이나 시험)을 남겨놓는다면 등록금을 내지않고 유예되는 건가요? 학교시설 사용때문에 유예시키려고 하는데 잘 모르겠어서 문의드려요ㅠㅠ,0,85002496,2019-08-15 20:35,0,2
1227,익명,조교님 안녕하세요! 제가 이번 11월에 이중변경을 하려고 하는데요.. 저는 12월 종강하고까지의 성적이 반영되는 줄 알았는데 7월까지의 성적이 반영되는 건가요???그리고 이중변경은 한번만 할 수 있는건가요!?!? 그렇다면 부전공으로 경제학과로 해놓고 경제학과에서 들은 수업이 lt에서 진행되는 수업과 동일과목이라면 이후에 이중변경으로 lt에 합격했을시에 경제학과에서 들었던 수업 학점이 lt과의 학점으로 이동이 되는건지요..! 항상 감사합니다 ㅠㅠ,0,84908330,2019-08-14 18:12,0,1
1228,익명,"조교님 안녕하세요! 늘 수고가 많으십니다 ㅠ제가 등록휴학 후 이번학기 복학인데요이번학기에 공로장학생으로 선발되었습니다. 한 학기 100만원이 등록금 내에서 지급된다고 하는데, 그럼 등록휴학인 경우 어떻게 처리되는지 궁금합니다.(국가장학금 다자녀 유형으로 등록휴학 처리할때 받았습니다)",0,84900432,2019-08-14 16:43,0,4
1229,익명,조교님 안녕하세요!추가학기여도 기업에서 명시하지 않으면 문제없는 걸로 알고 있는데 불안해서 질문 드려봅니다..9학기에 현장실습 나가는 거 문제없는 거 맞나요?,0,84784242,2019-08-13 16:09,0,2
1230,익명,"안녕하세요 조교님! 성적 장학금에 대해 궁금한게 있어서 연락드렸습니다! 혹시 총장, 학부장 장학금 같은 성적장학금은 학번별로 주는건가요? 아님 윗학번 전부 합쳐서 학과 전체 내에서 주는건가요?",0,84747116,2019-08-13 10:25,1,1
1231,익명,등록휴학 1년 후 이번에 복학/휴학연장 신청 둘다 못했는데 추가로 가능한가요?,0,84734167,2019-08-13 4:22,0,1
1232,익명,안녕하세요 조교님!3-2까지 마치고 현재 휴학 중이고 이번 하반기에 4-1로 복학할 예정인데요~!이번에 4-1로 복학하고 내년 상반기(4-2학기)에 7+1이나 교환 둘 다 불가한가요?대신! 5-1로 추가학기 다닌다는 전제 하에서요,0,84731001,2019-08-13 2:56,0,2
1233,익명,안녕하세요 조교님! 국가장학금 관련해서 문의드립니다. 1학기에 칠쁠일을 다녀왔으면 이번학기에는 작년 2학기 성적으로 심사되나요?,0,84686031,2019-08-12 19:20,0,2
1234,익명,안녕하세요 조교님!제가 등록휴학 후 복학신청을 했더니 원복이라고 종정시에 뜨더라구요혹시 원복이 무슨 뜻인지 알 수 있을까요??,0,84636071,2019-08-12 11:14,0,1
1235,익명,안녕하세요 조교님일반휴학에서 결재가 된 상황에서 군휴학으로 변경하려면 어떻게 해야하나요??,0,84621938,2019-08-12 9:15,0,2
1236,익명,조교님!!더운데 수고가 많으십니다ㅠ 운동관련 1학점짜리 교양도 자선 가능한 것 맞나요?,0,84561492,2019-08-11 15:57,0,1
1237,익명,조교님ㅠㅠ 글캠 청람재 지원요강 어디서 봐야하죠..?ㅠㅠㅜㅠ 분명 작년에 봤었는데 아무리 찾아봐도 어디서 찾았는지 기억이 안나요ㅠㅠㅠ,0,84514114,2019-08-10 22:38,0,2
1238,익명,안녕하세요 조교님!군휴학 후 복학을 7+1로 할수 있는건가요?,0,84507951,2019-08-10 21:11,0,3
1239,익명,안녕하세요. 조교님!!어제까지가 휴학 기간인데 어제 휴학 신청을 못 했습니다. 혹시 몰라서 오늘 휴학 신청을 해보긴 했는데 이게 처리가 될까요?? 꼭 휴학해야 하는데 기간이 지나서ㅠㅜ 어떻게 해야하나요? 친구말로는 개학 후 4주안까지 휴학이 가능하다던데 뭐가 뭔지 하나도 모르겠어요ㅜ 도와주세요ㅠㅠㅜ,0,84505331,2019-08-10 20:33,0,5
1240,익명,19신입생입니다. 1학년마치고 군대 가려는데 1년6개월 하고나서 9월에 바로 복학 가능한가요? 아니면 그 다음해 3월에 복학 할 수 있나요?,0,84491581,2019-08-10 16:53,0,2
1241,익명,조교님 항상 도움주셔서 감사합니다!혹시 이번 수강신청에서 재수강란에 체크를 하지 않고 수강신청을 했는데 이럴 경우 정정기간에 취소하고 다시 잡는 법밖에 없을까요?,0,84489632,2019-08-10 16:21,0,2
1242,익명,안녕하세요 조교님!5학년 1학기(9학기)에도 현장실습 장기로 지원해서 학점 인정받을수 있는지 궁금합니다.감사합니다!,0,84475960,2019-08-10 12:43,0,6
1243,익명,"안녕하세요 조교님!제가 이번학기에 휴학을 하려고 마음먹고 있다가 개인 사정으로 잠시 신청을 미루고 싶어서 등록휴학을 해야할 것 같습니다. 당연히 휴학신청기간에 신청할 줄 알고 수강신청은 하나도 안 한 상태이구요수강신청을 하지 않았는데 등록금을 납부하라는 고지서가 나오나요?? 아예 0학점입니다..ㅠㅠ그리고 등록휴학이 등록금 납부기간에 등록금을 내고 난 후에 휴학신청을 하는거라고 알고있는데, 정확히 언제 휴학 신청을 해야하는지를 모르겠어서요..ㅜㅜ 개강 첫 날 한다는 소리도 있고, 등록금 내자마자 그 날 바로 신청해야 한다는 말도 들어서 헷갈려서 질문드립니다!",0,84443535,2019-08-09 23:29,0,2
1244,익명,안녕하세요 조교님!!혹시 핵인기 일반교양으로 재수강 가능한가요??또 그냥 교양을 페페 교양으로 재수강 가능한가요?? 가능하다면 학점은 어떤식으로 되는건가요?,0,84409135,2019-08-09 16:45,0,7
1245,익명,안녕하세요 조교님 휴학 고민하는 1학년입니다. 휴학은 무조건 등록휴학만 가능한 건가요..?미등록 휴학은 없나요..?방학기간 내에 휴학을 하고 제가 복학할때 등록금을 내는 것은 불가능한가요??,0,84400682,2019-08-09 15:25,0,5
1246,익명,"조교님 더운 여름에 고생많으십니다ㅠㅠ 제가 교양외국어 과목 중 교양중국어1,2 교양아랍어1를 수강했는데 이때 교양아랍어1은 자유선택교양에 포함되나요 아니면 자선에 포함되는건가요?",0,84394999,2019-08-09 14:31,0,2
1247,익명,조교님 더운데 수고하십니다.34학점이 이중전공 우선권이라고 들었는데 그렇다면 34학점을 못채워도 이중을 할 수 있는건가요?문화콘텐츠와 같은 융합전공은 34학점을 못채운다면 아예 신청 하지 못하나요?,0,84389343,2019-08-09 13:39,0,1
1248,익명,안녕하세요~ 막학기인데 대외활동에 관심이 많은데 혹시 학교 프로그램중에 할만한 프로그램이 있을까요 ㅜ 4-2이긴한데 한학기 더할 생각입니다,0,84386632,2019-08-09 13:15,0,1
1249,익명,안녕하세요 조교님!제가 1년 일반휴학 후에 이번 여름계절학기를 듣고3-2학기로 9월 복학 예정인데수강신청이 너무 망해서다시 휴학을 하게된다면여름계절학기는 날아가는거죠?킵해두는 방법은 없는겅가요...,1,84382826,2019-08-09 12:40,0,1
1250,익명,안녕하세요 조교님제가 12월23일에 입대를 하는데 2학기를 휴학할 생각입니다. 그래서 일단 일반휴학으로 신청은 해놨는데 군휴학으로 바꾸는거는 20년1학기 휴학신청기간에 해야하는건가요??,0,84382696,2019-08-09 12:39,0,1
1251,익명,안녕하세요조교님 제가 익씨 이중인데 다른영어대 교류 수업중 전공수업을 들어도 이중으로 인정되나요? 같은수업이 이중으로도 열려있는데 둘다 교류라 헷갈리네요..,0,84382264,2019-08-09 12:35,0,1
1252,익명,조교님 고생하십니다!같은 과인 이중전공에서 부전공으로 내려도 자선으로 넘어가나요? 아니면 그대로 인정되는건가요?내년이 막학기인데 이중전공에서 부전공으로 내리려면 어디서 신청해야하죠? 날짜는 온제쯤인가요?!,0,84380296,2019-08-09 12:16,0,2
1253,익명,안녕하세요 조교님 고생이 많으십니다!다름이 아니라 제가 세문경 이중전공을 하고 있는데 세문경에 참여하는 학과는 연계기초 과목도 1전공 학과 내에서만 들으라고 되어있어요. 그런데 제가 들은 연계기초과목이 1전공 필수인데 혹시 중복으로 인정이 될까요?,0,84378402,2019-08-09 11:59,0,3
1254,익명,안녕하세요! 교양선택 학점과 자선학점은 다른게 맞나요? 혹시 넘친 전공학점을 교양학점으로 바꿀 수도 있나요?,0,84373835,2019-08-09 11:20,0,2
1255,익명,조교님 안녕하세요!등록휴학 한 후에 혹시 휴학을 취소할수도 있나요?,0,84372121,2019-08-09 11:07,0,1
1256,익명,조교님 도와주세용!!!!안녕하세요 등록휴학 하려고 하는데요아버지 회사에서 등록금이 나와서 이번에 등록휴학하고 내년 2020-1학기에 복학하려고 해요그러면 이번 수강신청 기간까지 종정시에서 휴학신청하고 등록금 납부하면 자동으로 등록휴학 처리되나요?그리구 등록금 고지서는 어디서 볼 수 있나요?등록휴학하면 등록금 영수증도 바로 나오나요?아니면 영수증은 복학신청하면 나오는건가요?,1,84371978,2019-08-09 11:06,0,1
1257,익명,조교님 안녕하세요!!제 1전공은 공대쪽이고 이중전공으로 영어통번역학을 듣고 있습니다영어통번역학에서 세부전공으로 영어통번역을 신청했었는데요2019-1학기때 수강신청 시 영미권통상통번역과목 비고란에 세부전공인정이라고 써져있는 과목을 들었었는데 세부전공으로 돌리려면 따로 이수변경이 필요한가요?,0,84367841,2019-08-09 10:36,0,3
1258,익명,안녕하세요 자선교양학점 6학점을 교양 수업으로 채우지 못하면 전공학점을 더 많이 들어서 총학점을 채워도 졸업학점이 안되는 게 맞나요?,0,84367820,2019-08-09 10:36,0,2
1259,익명,"조교님 7학기때 졸업요건 최소학점을 다채워도 8학기때 등록을 해야하는 걸로 아는데, 그럼 8학기때 일부러 p/f 한과목 잡고 혹시 f를 받으면 졸업불가능인가요?",0,84366097,2019-08-09 10:25,0,5
1260,익명,"안녕하세요 에타조교님!!제가 편입생이라 학번은 16이고 이번에 미컴 - 언론정보로 이중전공변경승인을 받았습니다미컴학부 홈페이지에 따르면, 이중전공생과 이중전공변경생의 전공필수 수강의무가 사진과 같이 나와있는데이중승인 변경년도에 상관없이 18이후 학번인인 저는 전공필수의무에 해당되지 않는거죠?혼란스러워 글 남깁니다",1,84355785,2019-08-09 7:43,0,2
1261,익명,조교님! 오늘 수강신청 한 1학년입니다제가 아직까지도 휴학을 결정하지 못해서 그러는데요..내일이 지나면 당분간은? 휴학신청을 할 수 없는건가요??,0,84330106,2019-08-08 23:17,0,2
1262,익명,안녕하세요 조교님! 다름이 아니라 제가 7학기를 들을 차례인데 수강신청 학점이 2학점 입니다.... 3월 초 개강전까지 최소학점인 12학점을 못 채우면 등록이 불가한가요? ㅜㅜ 최소학점이 안되는건 개강 후 증원 신청을 통해 채우려고 합니다... 이런경우에는 등록이 되는지 안 되는지 궁금합니다!,0,84307468,2019-08-08 19:11,0,2
1263,익명,조교님!조기졸업할 시 7학기에 국내학점교류나 인턴을 통한 학점교류는 불가능한가요???,0,84301451,2019-08-08 18:00,0,7
1264,익명,"안녕하세요 조교님!!!제가 이번 2학기 전액장학금을 받는데, 이경우 등록휴학은 어떻게 할 수 있나요?휴학신청 후 등록금고지서가 나왔을 때 등록금을 납부하는 것이 등록휴학 방법인 것으로 알고 있는데, 납부해야 할 등록금이 없다면 따로 어떠한 조치를 취해야 하는지 궁금합니다!!",0,84287557,2019-08-08 15:37,0,3
1265,익명,"조교님 안녕하세요~~!!제가 전공학점 54학점을 다 채웠는데, 여기서 재수강이 아닌 추가로 전공수업 3학점을 더 들으면이건 자선이 되어 전체 평점에 영향이 없는건가요? 아니면 전공을 57학점이 되고 점수를 받으면 원래 있던 평점도 영향을 주는건가요?답변 미리 감사드립니다!!!!",0,84276611,2019-08-08 13:56,0,1
1266,익명,"안녕하세요 조교님! 한예종 공동교양과목이 학교공식계정에 따르면 전체수강신청시간인 내일 잡아야 한다고 했는데 그러면 한예종 수업은 정원이 0/0이거나, 교수,시간 확정이 안나도 일단 내일 수강신청 하는건가요? 늘 수고가 많으십니다!!",0,84272086,2019-08-08 13:12,0,1
1267,익명,"안녕하세요 조교님! 항상 수고하십니다.저는 1학년이고 사범대생입니다. 이번 2학기 수강편람에서 핵심인문기초가 2학점으로 줄었는데, 1학기 때 핵심인문기초를 4학점이나 들어놓아서 핵인기 2학점이 쓸모없어져버렸어요. 그렇지만 일단 학점으로는 인정되는지가 궁금합니다. 제가 1학기 때 핵인기 포함 17학점을 들었었는데, 이월예상학점이 3학점인 것으로 보아 인정은 된 것 같습니다만 이중전공 때문에 불안해서 문의드립니다.",0,84261160,2019-08-08 11:28,0,3
1268,익명,"안녕하세요 조교님! 이번2학기 휴학 예정인 1학년입니다..개인 사정으로 휴학하는거여서 내년1학기에 엇학기로 복학 예정입니다,,,,이렇게 내년 1학기에 1-2를 마치고 이중전공신청을 하게 되면 많이 불리한가요,,? 티오가 많이 없다던지 경쟁률이 더 치열하다던지 등등,,,요약하자면, 엇학기 복학생은 이중전공 신청할때 불이익이 있는지 궁금합니다",0,84240470,2019-08-08 6:32,0,4
1269,익명,"조교님, 안녕하십니까제가 군휴학을 하는데 등록휴학을 파고 싶어서요..1. 혹시 일반휴학으로 신청하고 군 입대 서류를 제출하면 군휴학으로 처리가 되나요?2. 군휴학으로 신청 후 등록금 납부 전에 입영 통지서를 제출하여 결재가 완료되면 등록휴학이 불가능할까요?",0,84197359,2019-08-07 20:27,0,9
1270,익명,"안녕하세요!!제가 지금 6학기까지 마친 상태라 교환이나 7+1을 내년에 가려면 다음학기는 휴학해야되는 상황입니다. 그런데 다음학기에 장학금이 나올거같아서 등록휴학을 할거같은데, 등록휴학은 상관이 없나요?",0,84193577,2019-08-07 19:42,0,1
1271,익명,조교님 안녕하세요 학점교류 관련해 문의드리려고 합니다.이번학기에 외대는 다니지 않고 국내학점 교류만 하려고 하는데요.외대의 최소이수학점이 12학점이니 타대학에서도 12학점 이상 들어야하는건가요?,0,84188282,2019-08-07 18:42,0,2
1272,익명,"안녕하세요 조교님!!??저는 3-1까지 마치고 군대를 다녀온 학생입니다.다음 학기에 일반휴학을 하고 싶어서 신청했는데, 기간이 자동으로 1년 휴학으로 되었더라고요... 저는 한 학기만 쉬고 싶은데ㅠㅠㅠㅠ혹시 중간에 복학 신청하면 복학할 수 있는 건가요??",1,84186443,2019-08-07 18:21,0,2
1273,익명,본전공도 이중도 아닌 다른 과 전공 수업을 교양으로 재수강 연결 할 수 있나요? 아니면 그 수업을 다시 재수강 하는 방법밖에는 없나요?,0,84185204,2019-08-07 18:07,0,1
1274,익명,안녕하세요 조교님!현재 1학년 학생인데요민주시민과교육 이거 왜 신청 42 제한 35로 뜨나요ㅠㅠ 장바구니에서 확인해보니 이렇게 뜨네요ㅠㅠ,0,84175559,2019-08-07 16:21,0,1
1275,익명,조교님! 저희 과가 전공 과목을 모두 다 들어야 7+1을 갈 수 있다고 했었는데 교환학생은 전공 과목을 다 듣지 않아도 갈 수 있나요?,0,84172838,2019-08-07 15:50,0,1
1276,익명,19-2학기 국가근로장학을 신청하였는데 혹시 언제쯤 발표가 나는지 확인 할수는 없나요?,0,84171611,2019-08-07 15:37,0,1
1277,익명,"안녕하세요 조교님!!담학기에 교환학생을 가서 졸업학점계산하는중인데 이번에 교양지침 변경으로 머리가 너무 복잡해져서 질문드립니다?? 다른 분들 글 읽어봐도 헷갈려서요ㅠㅠ1. 변경된 교양지침에 따르면 전 이미 핵심교양 영역을 초과해서 들었는데 초과학점은 자유(선택)교양 학점으로 가나요 자선학점으로 가나요?? 자동으로 연결되는 건가요??2. 이번 지침변경에서 ""자선학점을 교양학점으로 인정가능하다"" 는건 정확히 교양 어느 영역으로 인정해주는 건가요?? 자유선택교양인가요..?ㅠㅠ3. 수강편람에 자유교양은 인정 영역이 나타나 있지 않은데 어떤 수업을 들어야할까요..",1,84168026,2019-08-07 15:01,0,3
1278,익명,안녕하세요 조교님 방금 떨리는 손으로 수강신청을 마친 2학년입니다'교양 선택은 영역 간 자유롭게 재수강 가능하지만 교양 필수는 제외' 라면핵인기 과목을 인간과 사회나 과학과 기술 등의 다른 영역에서 수강한 강좌의 재수강으로 들을 수 있다는 건가요?,0,84139792,2019-08-07 10:25,0,1
1279,익명,안녕하세요 조교님!19-2학기 (추가학기) 재학중입니다. 현재 전필 2학점이 남았는데 이 과목을 재수강 해야하는 상황입니다. 추가학기는 재수강만은 신청할 수 없다는 글을 봐서요... 사실인가요?ㅠㅠ,0,84119948,2019-08-07 1:55,0,3
1280,익명,"안녕하세요 조교님! 이번 학기에 휴학하려고 하는 17학번입니다.제가 이번 이중변경기간에 신청을 했다가 떨어져서 부전공으로 그 과목을 신청했습니다. 그래서 부전으로 배정받긴 했는데 아무리 생각해도 아닌것같아서 부전을 또 변경하고 싶어서요ㅠㅠ 이미 한번 이중을 부전으로 바꿨는데, 그 부전공 선택한걸 취소하고 다른 전공으로 부전공 변경 신청이 가능한가요?? (이중->부전->또 다른걸로 부전신청)그리고 휴학을 하면 휴학한 그 학기에는 부전공 변경이 안된다는 소리를 들어서 여쭤보려고 합니다ㅠㅠ 꼭 복학 후에만 부전공을 다른걸로 바꿀 수 있나요??",0,84116305,2019-08-07 1:16,0,2
1281,익명,"안녕하세요 조교님:D 전과에 대해 질문하려고 합니다!전과를 하기 위해서는 최소 34학점을 들어야 한다고 알고 있는데요, 전과를 위해서 필수로 들어야 하는 강좌가 있나요? 교양 영어나 미네르바 같은 교양 필수 과목을 전과 이후에 들어도 되는지 궁금합니다! 전과에 관해서는 필수 이수 학점만 나와있어서 불안합니다ㅠㅠ 이에 관해 답변해 주시면 감사하겠습니다. 항상 수고가 많으십니다!!",0,84114214,2019-08-07 0:55,0,2
1282,익명,"안녕하세요 조교님! 더운 여름인데 항상 감사드립니다!!다름이 아니라 본전공에서 열리는 수업이 동일하게 이중(부)전공에도 열리는데요, 비고란에는 수강 제한이 없다고 나와있습니다. 그래서 수강신청이 가능하다고 생각을 하였는데, 수강편람을 보다보니 ‘수강을 할 수 없음’ 이라고 나와있던데 학과 측에 따로 문의를 해봐야 하는 것인가요?",0,84082897,2019-08-06 19:43,0,3
1283,익명,안녕하세요 조교님 수강신청 중 궁금한게 생겨서 질문 남겨요:)제가 이중전공이 생명공학과인데 교양과목 중 '생명의 출현과 진화'과목을 듣고싶은데 비고란에 '생명공학과 수강금지'라고 적혀있더라고요...그러면 저는 수강할 수 없는건가요 아니면 본전공만 수강금지인 것인가요...??,0,84069549,2019-08-06 17:10,0,1
1284,익명,"안녕하세요 조교님!?? 타 과 수강신청에 궁금한 점이 있어 문의드립니다ㅎ현재 이중전공을 지난학기에 바꾸지 못하고 이번 학기에 변경하려고 해서, 다른 이중전공으로 등록되어있는 상태로 이번학기에 변경할 과의 강의를 미리 신청하려 합니다.이렇게 완전히 타과생인 상태로 비고란에 이중전공 및 재수강, 외국인 학생 수강이라고 적혀있는 과목을 수강신청가능한지 묻고 싶습니다!!방학에도 정말정말 수고 많으십니다! 감사해요ㅎㅎ",0,84067829,2019-08-06 16:52,0,1
1285,익명,조교님 안녕하세요! 전학년 수강신청 날 티오가 따로 생기는 기준이 궁금합니다1. 교양외국어는 금요일 티오가 따로 있나요? 2. 전공은 티오가 따로 나지 않고(정원 미달이면 금요일에 열리고) 교양은 티오가 따로 난다(정원 꽉차도 금요일에 몇자리 난다)...고 본적이 있는데 정말인가요?,0,84062592,2019-08-06 16:03,0,3
1286,익명,안녕하세요 서울캠 2학기 등록금 언제 내나요?,0,84062265,2019-08-06 15:59,0,1
1287,익명,"안녕하세요, 조교님. 수강신청을 앞두고 궁금한 점이 생겨 글 남깁니다. 교양 재수강의 경우 카테고리와 상관없이 가능하다고 알고 있는데, 그렇다면 언어와 문학에 속해있는 과목을 핵심인문기초나 특별실용강좌로 재수강이 가능한가요?",0,84052647,2019-08-06 14:21,0,3
1288,익명,안녕하세요 조교님!Core 지역 전문가 과정 진행 중입니다.core 인문학 공통 강의들 간 재수강은 어떻게 진행되나요?전공처럼 동일 과목에 한해 가능한가요 아니면교양처럼 영역 내 다른 과목으로 재수강이 가능한가요?,0,84027849,2019-08-06 10:27,0,1
1289,익명,"안녕하세요 조교님!방학에도 이렇게 답해주셔서 정말정말 감사드립니다저는 3학년 1학기를 마치고 이번 학기(3-2)는 휴학상태입니다 1학년 때 이중전공을 신청하지 않고 부전공만 신청했는데, 혹시 아예 다른 과 이중전공을 신청할 수 있는 기회는 이제 없는 건가요? 후기이중전공신청 대상에 포함되는 지 궁금합니다 !",0,84025645,2019-08-06 10:12,0,2
1290,익명,안녕하세요 조교님!제가 2018년에 입학해서 1학기를 다니고  그해 2학기때 휴학했습니다. 그리고 올해 복학해서 1학기를 마쳤습니다. 그래서 지금 제 수강학년인 2학년으로 장바구니를 신청하려고 하는데 안 되네요ㅠ그러면 저는 2학년 수강신청 기간이 아닌1학년 수강신청 기간에 신청해야 하나요?헷갈립니다ㅠ,1,84021558,2019-08-06 9:31,0,2
1291,익명,안녕하세요 조교님! 궁금한게 있어서 물어보려고 합니다..!제가 공대생인데 공대쪽 학부를 부전공을 하려하는데 만약 본전공 전공과목과 부전공 전공과목이 교류가 되면 학점이 동시 인정이 되는건가요..? 예를 들어 컴전학부의 '자료구조'과목이 바메공학부의 '자료구조'가 전공교류가 되는데 1번만 수강하면 본전공과 부전공 전공으로 인정되서 6학점으로 인정이 되나요..? 만약 아니라면 부전공학점을 본전공과 겹치는 과목을 제외하고 채워야하는건가요..?다소 두서없는 말이지만 답변해주시면 감사하겠습니다:),0,84017642,2019-08-06 7:56,0,4
1292,익명,이중전공 부전공으로 내리는 신청기간이 언제인가요?,0,83995274,2019-08-05 23:39,0,1
1293,익명,"조교님 안녕하십니까 ! 늘 고생많으십니다.후기이중에 대해 질문 드리고 싶습니다.후기이중이 7학기째(4월) 에 신청을 하고 8학기 수료했을때 부전공 학점을 다 채웠을때 승인이 나면 후기이중이 되는걸로 알고있는데만약 7학기째 (20년도 1학기)에 교환학생을 간후 , 20년도 2학기에 휴학을 하는 경우는 어떻게 해야하나요(이때는 부전공 학점을 다 채우지못했습니다) ?? 4월에 신청하지만 저에게는 21년도 1학기가8학기째라서.. 언제 신청을 해야하고 언제 승인이 나는건가요 ????감사합니다.",1,83994941,2019-08-05 23:36,0,1
1294,익명,조교님! 1학년 신입생인데 학교 입학전에 신입생 영어진단평가를 못쳤는데 그럼 대영은 2학년때부터 들어야하나요? 2학기때 칠수있는 방법은 없을까요?,0,83991385,2019-08-05 23:00,0,2
1295,익명,조교님 안녕하세요~ 한가지 질문이 있어 글을 남깁니다.저는 지금 2학년 재학중인데요. 이 사진에서 2학년 수료기준이 70학점이상이라고 되어있는데 2학년이 들어야하는 전공필수과목을 포함하여 70학점 이상을 들어야 이 기준에 충족되는 건가요? 아니면 과목 상관없이 70학점 이상을 들었으면 이 기준에 부합하는건가요? 감사합니다~,0,83990893,2019-08-05 22:55,0,1
1296,익명,조교님! 수고가 많으십니당ㅠ다름이 아니라 한 가지만 여쭤볼 수 있을까요??다름이 아니라 제가 부모님 회사에서 나오는 등록금 문제 때문에 일단 등록해놓고 개강 후에 휴학을 신청하려고 하는데요ㅠ 이런 경우에는 이미 낸 등록금은 돌려받지 않고 다음 학기 등록금으로 이월된다고 알고 있는데 맞나요...?근데 이번학기는 중도휴학한다음 다음학기를 교환학생으로 가게 되면 어떻게 되는 건가요??(질문이 길어서 죄송합니다ㅠㅠㅠ ),1,83983248,2019-08-05 21:33,0,3
1297,익명,"조교님! 감사합니다 ㅎㅎ제가 내년1학기인 8학기때 후기이중을 신청하려 하는데요, 졸업에 필요한 학점을 8학기째에 다 채울것 같습니다이런 경우에, 혹시 신청이 불가 한지요? 아니면 등록금을 내고, 수업도 등록했으니 그 학기에 들은 학점도 인정이 되어 신청 자격에 부합하는건가요?",1,83982826,2019-08-05 21:27,0,2
1298,익명,조교님! 재수강 관련 질문입니다저번학기 C+인 과목있는데 꼭 이번학기에 재수강을 해야하는건가요?? 아니면 학년 바껴도 재수강가능한가요??,0,83982670,2019-08-05 21:25,0,3
1299,익명,영어대 졸업인증 관련 질문드립니다8학기 이후로 외연평 들어서 실용외국어 대체할 예정입니다지금 실외 1만 들은 상태인데19-2 이후에 외연평을 듣게 된다면 9학기를 등록해야하나요 ?? 수료증이 8학기 이후에 나오게 되니 ...만약 그럼 등록금은 어느정도로 나오나요 ??혹시 18-2가 끝나기 전에 플렉스 점수를 따서 학점인정 받는걸로도 대체 가능할까요 ?,1,83962353,2019-08-05 17:32,0,1
1300,익명,"조교님 안녕하세요! 바쁘실텐데 죄송하고 고맙습니당??저는 1전공이 아시아언어문화대학, 2전공이 eicc인데요 eicc가 1전공이 아닌 이중전공이라고 하더라도 영어대교류로 타과 수업을 듣고 학점 인정을 받을 수 있는 것인가요?만약 가능하다면 수강신청 때 어느 날 어떻게 신청해야 하는지 알려주시면 감사하겠습니다.(체크란이 있는지, 별다른 유의사항은 없는지)",1,83954039,2019-08-05 16:03,0,5
1301,익명,"안녕하세요 조교님, 학생들의 궁금증 해소를 위해 불철주야 고생이 많으십니다. 다름이 아니고, 이중전공과 관련해 여쭤볼 것이 있습니다. 저는 1학년 2학기 때 이중전공 신청을 하지 않았습니다. 현재 2학년 1학기 까지 수료한 상황인데, 이중전공을 신청하고 싶어졌습니다. 저 같은 경우에도 이중전공을 신청할 수 있을까요? 만약 된다면 신청기간은 언제부터 언제까지인가요?(요구하는 학점은 충족한 상태입니다.)",0,83949900,2019-08-05 15:23,0,1
